B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,NO_FIELD,setMarker()V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,114,114
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifact,<init>(Lorg/apache/maven/artifact/Artifact;Ljava/io/File;)V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,50,50
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifact,setArtifact(Lorg/apache/maven/artifact/Artifact;)V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,157,157
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,setMarker()V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,148,148
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,NO_FIELD,setMarker()V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,139,139
D,DCN_NULLPOINTER_EXCEPTION,2,17,maven-dependency-plugin,NO_FIELD,setMarker()V,0c46143da69d3365e1c55525f71e20ddbaca9703,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,141,141
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,setMarker()V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,152,152
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,remoteRepositories,<init>(Lorg/apache/maven/artifact/resolver/ArtifactResolver;Lorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;Z)V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/resolvers/DefaultArtifactsResolver.java,60,60
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,local,<init>(Lorg/apache/maven/artifact/resolver/ArtifactResolver;Lorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;Z)V,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/resolvers/DefaultArtifactsResolver.java,59,59
D,DLS_DEAD_LOCAL_STORE,3,20,maven-dependency-plugin,NO_FIELD,translate(Ljava/util/Set;Lorg/apache/maven/plugin/logging/Log;)Ljava/util/Set;,f7b1731d67f4655b849248f9670a22dd663910cf,3a2c6c7367e94bd7ebd67a1d889a061f825f9244,src/main/java/org/apache/maven/plugin/dependency/utils/translators/ClassifierTypeTranslator.java,64,64
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,artifact,getArtifact()Lorg/apache/maven/artifact/Artifact;,22887ed6f2aa04c2ccb79dd5c4a17cf6dc12d983,f5fab12be70287c7e2aeb48ed7085c99a42a1276,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem.java,337,337
D,UUF_UNUSED_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,reactorProjects,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,-1,-1
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,remoteRepos,getRemoteRepos()Ljava/util/List;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,318,318
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,factory,resolveArtifactDependencies(Lorg/apache/maven/artifact/Artifact;)Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,93,93
D,REC_CATCH_EXCEPTION,3,20,maven-dependency-plugin,NO_FIELD,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,265,265
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,local,getLocal()Lorg/apache/maven/artifact/repository/ArtifactRepository;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,301,301
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,unpack(Ljava/io/File;Ljava/io/File;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,217,217
D,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,silent,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,154,154
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,remoteRepos,setRemoteRepos(Ljava/util/List;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,327,327
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,archiverManager,unpack(Ljava/io/File;Ljava/io/File;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,221,221
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,resolver,resolveDependencyArtifacts(Lorg/apache/maven/project/MavenProject;)Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,71,71
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,local,setLocal(Lorg/apache/maven/artifact/repository/ArtifactRepository;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,310,310
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,project,getProject()Lorg/apache/maven/project/MavenProject;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,293,293
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,resolver,resolvePluginArtifacts()Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,154,154
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,factory,getArtifact(Lorg/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem;)Lorg/apache/maven/artifact/Artifact;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,214,214
D,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,outputAbsoluteArtifactFilename,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,191,191
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,resolver,getArtifact(Lorg/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem;)Lorg/apache/maven/artifact/Artifact;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,242,242
D,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,project,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,293,293
B,DE_MIGHT_IGNORE,3,19,maven-dependency-plugin,NO_FIELD,silenceUnarchiver(Lorg/codehaus/plexus/archiver/UnArchiver;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractDependencyMojo.java,265,265
D,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,2,17,maven-dependency-plugin,mavenProjectBuilder,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,96,96
D,NP_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,17,maven-dependency-plugin,mavenProjectBuilder,resolveArtifactDependencies(Lorg/apache/maven/artifact/Artifact;)Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AbstractResolveMojo.java,96,96
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,project,getProject()Lorg/apache/maven/project/MavenProject;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,215,215
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,project,setProject(Lorg/apache/maven/project/MavenProject;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,224,224
D,DLS_DEAD_LOCAL_STORE,2,17,maven-dependency-plugin,NO_FIELD,checkDependencyManagement()Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,150,150
D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,maven-dependency-plugin,project,checkDependencyManagement()Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeDepMgt.java,139,139
C,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,analyzer,checkDependencies()Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,121,121
C,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,maven-dependency-plugin,NO_FIELD,checkDependencies()Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,135,135
C,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,maven-dependency-plugin,NO_FIELD,checkDependencies()Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,130,130
C,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,project,execute()V,071552e5325e08f8bf876e632276120a1e1476b4,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,90,90
C,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,analyzer,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,121,121
C,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,project,NO_METHOD,071552e5325e08f8bf876e632276120a1e1476b4,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/AnalyzeMojo.java,90,90
D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,maven-dependency-plugin,NO_FIELD,compare(Ljava/lang/Object;Ljava/lang/Object;)I,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,285,285
C,NP_UNWRITTEN_FIELD,2,8,maven-dependency-plugin,cpFile,readClasspathFile()Ljava/lang/String;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,236,236
I,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,NO_FIELD,storeClasspathFile(Ljava/lang/String;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,200,200
D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,maven-dependency-plugin,NO_FIELD,compare(Ljava/lang/Object;Ljava/lang/Object;)I,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,281,281
C,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,regenerateFile,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,132,132
I,DM_DEFAULT_ENCODING,1,19,maven-dependency-plugin,NO_FIELD,readClasspathFile()Ljava/lang/String;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,241,241
C,NP_NULL_PARAM_DEREF,2,8,maven-dependency-plugin,NO_FIELD,execute()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,108,108
C,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,prefix,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,151,151
C,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,cpFile,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,126,126
B,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,2,19,maven-dependency-plugin,NO_FIELD,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,50,306
B,ES_COMPARING_PARAMETER_STRING_WITH_EQ,3,19,maven-dependency-plugin,NO_FIELD,isUpdToDate(Ljava/lang/String;)Z,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/BuildClasspathMojo.java,178,178
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,345,345
D,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,maven-dependency-plugin,NO_FIELD,findDeleteTarget(Lorg/apache/maven/artifact/Artifact;)Ljava/io/File;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,415,415
P,SBSC_USE_STRINGBUFFER_CONCATENATION,2,18,maven-dependency-plugin,NO_FIELD,refreshDependenciesForProject(Lorg/apache/maven/project/MavenProject;Ljava/util/List;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/PurgeLocalRepositoryMojo.java,377,377
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifactItems,setArtifactItems(Ljava/util/ArrayList;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,364,364
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,getProcessedArtifactItems(Z)Ljava/util/ArrayList;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,138,138
P,UPM_UNCALLED_PRIVATE_METHOD,3,20,maven-dependency-plugin,NO_FIELD,createManagedVersionMap(Lorg/apache/maven/artifact/factory/ArtifactFactory;Ljava/lang/String;Lorg/apache/maven/model/DependencyManagement;)Ljava/util/Map;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,321,347
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,artifactItems,getArtifactItems()Ljava/util/ArrayList;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/AbstractFromConfigurationMojo.java,355,355
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifact,setArtifact(Lorg/apache/maven/artifact/Artifact;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem.java,310,310
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,artifact,getArtifact()Lorg/apache/maven/artifact/Artifact;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/fromConfiguration/ArtifactItem.java,301,301
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,results,getResults()Lorg/apache/maven/plugin/dependency/utils/DependencyStatusSets;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolveDependenciesMojo.java,77,77
D,UWF_UNWRITTEN_PUBLIC_OR_PROTECTED_FIELD,3,20,maven-dependency-plugin,outputScope,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolveDependenciesMojo.java,69,69
C,UWF_UNWRITTEN_FIELD,3,15,maven-dependency-plugin,excludeTransitive,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,86,86
C,UWF_UNWRITTEN_FIELD,2,12,maven-dependency-plugin,remotePluginRepositories,NO_METHOD,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/resolvers/ResolvePluginsMojo.java,154,154
D,DCN_NULLPOINTER_EXCEPTION,2,17,maven-dependency-plugin,NO_FIELD,logStatus(Lorg/apache/maven/plugin/logging/Log;ZZ)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java,166,166
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,resolvedDependencies,getResolvedDependencies()Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java,73,73
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,skippedDependencies,getSkippedDependencies()Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java,97,97
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,unResolvedDependencies,getUnResolvedDependencies()Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/DependencyStatusSets.java,121,121
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,excludes,getExcludes()Ljava/util/List;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/AbstractArtifactFeatureFilter.java,209,209
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,includes,getIncludes()Ljava/util/List;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/AbstractArtifactFeatureFilter.java,217,217
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,filters,getFilters()Ljava/util/ArrayList;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java,118,118
D,DCN_NULLPOINTER_EXCEPTION,2,17,maven-dependency-plugin,NO_FIELD,filter(Ljava/util/Set;Lorg/apache/maven/plugin/logging/Log;)Ljava/util/Set;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java,103,103
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,filters,setFilters(Ljava/util/ArrayList;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/FilterArtifacts.java,127,127
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,handler,<init>(ZZZLorg/apache/maven/plugin/dependency/utils/markers/MarkerHandler;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/MarkerFileFilter.java,59,59
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,directDependencies,<init>(Ljava/util/Set;Z)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/filters/TransitivityFilter.java,40,40
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifact,<init>(Lorg/apache/maven/artifact/Artifact;Ljava/io/File;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,50,50
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,NO_FIELD,setMarker()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,106,106
V,EI_EXPOSE_REP,2,18,maven-dependency-plugin,artifact,getArtifact()Lorg/apache/maven/artifact/Artifact;,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,148,148
V,EI_EXPOSE_REP2,2,18,maven-dependency-plugin,artifact,setArtifact(Lorg/apache/maven/artifact/Artifact;)V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,157,157
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,3,19,maven-dependency-plugin,NO_FIELD,setMarker()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,114,114
D,DCN_NULLPOINTER_EXCEPTION,2,17,maven-dependency-plugin,NO_FIELD,setMarker()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/DefaultFileMarkerHandler.java,108,108
D,DCN_NULLPOINTER_EXCEPTION,2,17,maven-dependency-plugin,NO_FIELD,setMarker()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,143,143
B,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,2,16,maven-dependency-plugin,NO_FIELD,setMarker()V,a8591c1e45daaf42cb1f68c6fe9e145446e13f9c,071552e5325e08f8bf876e632276120a1e1476b4,src/main/java/org/apache/maven/plugin/dependency/utils/markers/SourcesFileMarkerHandler.java,154,154
